,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1,M-O-AM-17OCT-CLA,2019-10-17T06:10:46.449,3.3685678,-76.5341914,86.0,,,,
2,M-O-AM-17OCT-CLA,2019-10-17T06:10:46.698,3.3685678,-76.5341914,,,,,72.0
3,M-O-AM-17OCT-CLA,2019-10-17T06:10:46.702,3.3685678,-76.5341914,,14.0,,,
4,M-O-AM-17OCT-CLA,2019-10-17T06:10:46.705,3.3685678,-76.5341914,,,,18.0,
5,M-O-AM-17OCT-CLA,2019-10-17T06:10:46.708,3.3685678,-76.5341914,,,26.0,,
6,M-O-AM-17OCT-CLA,2019-10-17T06:10:47.447,3.3685678,-76.5341914,86.0,,,,
7,M-O-AM-17OCT-CLA,2019-10-17T06:10:47.456,3.3685678,-76.5341914,,,,,72.0
8,M-O-AM-17OCT-CLA,2019-10-17T06:10:47.461,3.3685678,-76.5341914,,14.0,,,
9,M-O-AM-17OCT-CLA,2019-10-17T06:10:47.466,3.3685678,-76.5341914,,,,17.0,
10,M-O-AM-17OCT-CLA,2019-10-17T06:10:47.696,3.3685678,-76.5341914,,,25.0,,
11,M-O-AM-17OCT-CLA,2019-10-17T06:10:48.448,3.367898,-76.5302171,86.0,,,,
12,M-O-AM-17OCT-CLA,2019-10-17T06:10:48.455,3.367898,-76.5302171,,,,,72.0
13,M-O-AM-17OCT-CLA,2019-10-17T06:10:48.459,3.367898,-76.5302171,,14.0,,,
14,M-O-AM-17OCT-CLA,2019-10-17T06:10:48.464,3.367898,-76.5302171,,,,17.0,
15,M-O-AM-17OCT-CLA,2019-10-17T06:10:48.697,3.367898,-76.5302171,,,25.0,,
16,M-O-AM-17OCT-CLA,2019-10-17T06:10:49.450,3.367898,-76.5302171,86.0,,,,
17,M-O-AM-17OCT-CLA,2019-10-17T06:10:49.464,3.367898,-76.5302171,,,,,72.0
18,M-O-AM-17OCT-CLA,2019-10-17T06:10:49.471,3.367898,-76.5302171,,14.0,,,
19,M-O-AM-17OCT-CLA,2019-10-17T06:10:49.476,3.367898,-76.5302171,,,,17.0,
20,M-O-AM-17OCT-CLA,2019-10-17T06:10:49.699,3.367898,-76.5302171,,,25.0,,
21,M-O-AM-17OCT-CLA,2019-10-17T06:10:50.209,3.367898,-76.5302171,86.0,,,,
22,M-O-AM-17OCT-CLA,2019-10-17T06:10:50.450,3.367898,-76.5302171,,,,,72.0
23,M-O-AM-17OCT-CLA,2019-10-17T06:10:50.457,3.367898,-76.5302171,,14.0,,,
24,M-O-AM-17OCT-CLA,2019-10-17T06:10:50.469,3.367898,-76.5302171,,,,17.0,
25,M-O-AM-17OCT-CLA,2019-10-17T06:10:50.699,3.367898,-76.5302171,,,25.0,,
26,M-O-AM-17OCT-CLA,2019-10-17T06:10:51.449,3.367898,-76.5302171,86.0,,,,
