,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1,M-O-PM-16OCT19-CLA,2019-10-17T20:01:43.504,3.3428548,-76.5293499,,,,,77.0
2,M-O-PM-16OCT19-CLA,2019-10-17T20:01:43.513,3.3428548,-76.5293499,,10.0,,,
3,M-O-PM-16OCT19-CLA,2019-10-17T20:01:43.520,3.3428548,-76.5293499,,,,14.0,
4,M-O-PM-16OCT19-CLA,2019-10-17T20:01:43.530,3.3428548,-76.5293499,,,19.0,,
5,M-O-PM-16OCT19-CLA,2019-10-17T20:01:44.010,3.3428548,-76.5293499,81.0,,,,
6,M-O-PM-16OCT19-CLA,2019-10-17T20:01:44.257,3.3428573,-76.529351,,,,,77.0
7,M-O-PM-16OCT19-CLA,2019-10-17T20:01:44.263,3.3428573,-76.529351,,10.0,,,
8,M-O-PM-16OCT19-CLA,2019-10-17T20:01:44.505,3.3428573,-76.529351,,,,14.0,
9,M-O-PM-16OCT19-CLA,2019-10-17T20:01:44.509,3.3428573,-76.529351,,,19.0,,
10,M-O-PM-16OCT19-CLA,2019-10-17T20:01:45.010,3.3428573,-76.529351,81.0,,,,
11,M-O-PM-16OCT19-CLA,2019-10-17T20:01:45.259,3.3428575,-76.5293508,,,,,77.0
12,M-O-PM-16OCT19-CLA,2019-10-17T20:01:45.498,3.3428575,-76.5293508,,11.0,,,
13,M-O-PM-16OCT19-CLA,2019-10-17T20:01:45.509,3.3428575,-76.5293508,,,,14.0,
14,M-O-PM-16OCT19-CLA,2019-10-17T20:01:45.513,3.3428575,-76.5293508,,,20.0,,
15,M-O-PM-16OCT19-CLA,2019-10-17T20:01:46.014,3.3428575,-76.5293508,80.0,,,,
16,M-O-PM-16OCT19-CLA,2019-10-17T20:01:46.501,3.3428486,-76.5293454,,,,,77.0
17,M-O-PM-16OCT19-CLA,2019-10-17T20:01:46.509,3.3428486,-76.5293454,,10.0,,,
18,M-O-PM-16OCT19-CLA,2019-10-17T20:01:46.753,3.3428486,-76.5293454,,,,14.0,
19,M-O-PM-16OCT19-CLA,2019-10-17T20:01:46.756,3.3428486,-76.5293454,,,19.0,,
20,M-O-PM-16OCT19-CLA,2019-10-17T20:01:47.010,3.3428486,-76.5293454,81.0,,,,
21,M-O-PM-16OCT19-CLA,2019-10-17T20:01:47.498,3.3428471,-76.5293445,,,,,77.0
22,M-O-PM-16OCT19-CLA,2019-10-17T20:01:47.504,3.3428471,-76.5293445,,10.0,,,
23,M-O-PM-16OCT19-CLA,2019-10-17T20:01:48.002,3.3428471,-76.5293445,,,,14.0,
24,M-O-PM-16OCT19-CLA,2019-10-17T20:01:48.007,3.3428471,-76.5293445,,,19.0,,
25,M-O-PM-16OCT19-CLA,2019-10-17T20:01:48.257,3.3428432,-76.5293422,80.0,,,,
