,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1,M-I-AM-10OCT19-CLA,2019-10-10T06:16:43.026,3.421531,-76.5440352,89.0,,,,
2,M-I-AM-10OCT19-CLA,2019-10-10T06:16:43.058,3.421531,-76.5440352,,,,,53.0
3,M-I-AM-10OCT19-CLA,2019-10-10T06:16:43.280,3.421531,-76.5440352,,11.0,,13.0,
4,M-I-AM-10OCT19-CLA,2019-10-10T06:16:43.281,3.421531,-76.5440352,,,16.0,,
5,M-I-AM-10OCT19-CLA,2019-10-10T06:16:44.025,3.421531,-76.5440352,89.0,,,,
6,M-I-AM-10OCT19-CLA,2019-10-10T06:16:44.033,3.421531,-76.5440352,,,,,53.0
7,M-I-AM-10OCT19-CLA,2019-10-10T06:16:44.278,3.421531,-76.5440352,,11.0,,,
8,M-I-AM-10OCT19-CLA,2019-10-10T06:16:44.279,3.421531,-76.5440352,,,,13.0,
9,M-I-AM-10OCT19-CLA,2019-10-10T06:16:44.280,3.421531,-76.5440352,,,15.0,,
10,M-I-AM-10OCT19-CLA,2019-10-10T06:16:45.025,3.421531,-76.5440352,89.0,,,,
11,M-I-AM-10OCT19-CLA,2019-10-10T06:16:45.275,3.421531,-76.5440352,,,,,53.0
12,M-I-AM-10OCT19-CLA,2019-10-10T06:16:45.276,3.421531,-76.5440352,,11.0,,,
13,M-I-AM-10OCT19-CLA,2019-10-10T06:16:45.277,3.421531,-76.5440352,,,,13.0,
14,M-I-AM-10OCT19-CLA,2019-10-10T06:16:45.278,3.421531,-76.5440352,,,15.0,,
15,M-I-AM-10OCT19-CLA,2019-10-10T06:16:46.025,3.421531,-76.5440352,89.0,,,,
16,M-I-AM-10OCT19-CLA,2019-10-10T06:16:46.032,3.421531,-76.5440352,,,,,53.0
17,M-I-AM-10OCT19-CLA,2019-10-10T06:16:46.279,3.421531,-76.5440352,,11.0,,,
18,M-I-AM-10OCT19-CLA,2019-10-10T06:16:46.280,3.421531,-76.5440352,,,,13.0,
19,M-I-AM-10OCT19-CLA,2019-10-10T06:16:46.281,3.421531,-76.5440352,,,16.0,,
20,M-I-AM-10OCT19-CLA,2019-10-10T06:16:47.022,3.421531,-76.5440352,89.0,,,,
21,M-I-AM-10OCT19-CLA,2019-10-10T06:16:47.032,3.421531,-76.5440352,,,,,53.0
22,M-I-AM-10OCT19-CLA,2019-10-10T06:16:47.279,3.421531,-76.5440352,,11.0,,,
23,M-I-AM-10OCT19-CLA,2019-10-10T06:16:47.280,3.421531,-76.5440352,,,,13.0,
24,M-I-AM-10OCT19-CLA,2019-10-10T06:16:47.281,3.421531,-76.5440352,,,16.0,,
25,M-I-AM-10OCT19-CLA,2019-10-10T06:16:48.022,3.421531,-76.5440352,89.0,,,,
