,,,,,Sensor_Package_Name
,,,,,Builtin
,,,,,Sensor_Name
,,,,,Phone Microphone
,,,,,Measurement_Type
,,,,,Sound Level
,,,,,Measurement_Units
,,,,,decibels
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value
52,M-I-PM-18OCT19-ABL,2019-10-18T15:06:55.547,3.342362,-76.5309354,78.6056
53,M-I-PM-18OCT19-ABL,2019-10-18T15:06:56.050,3.3423592,-76.5309327,77.507
54,M-I-PM-18OCT19-ABL,2019-10-18T15:06:56.560,3.3423592,-76.5309327,71.3607
55,M-I-PM-18OCT19-ABL,2019-10-18T15:06:57.050,3.3423171,-76.530935,68.595
56,M-I-PM-18OCT19-ABL,2019-10-18T15:06:57.560,3.3423171,-76.530935,65.2092
57,M-I-PM-18OCT19-ABL,2019-10-18T15:06:58.066,3.3422902,-76.5309387,65.6463
58,M-I-PM-18OCT19-ABL,2019-10-18T15:06:58.556,3.3422902,-76.5309387,65.2231
59,M-I-PM-18OCT19-ABL,2019-10-18T15:06:59.065,3.3422902,-76.5309387,66.3904
60,M-I-PM-18OCT19-ABL,2019-10-18T15:06:59.555,3.3422902,-76.5309387,67.5391
61,M-I-PM-18OCT19-ABL,2019-10-18T15:07:00.061,3.342281,-76.5309355,66.8061
62,M-I-PM-18OCT19-ABL,2019-10-18T15:07:00.561,3.342281,-76.5309355,65.8665
63,M-I-PM-18OCT19-ABL,2019-10-18T15:07:01.050,3.3422951,-76.530924,66.9784
64,M-I-PM-18OCT19-ABL,2019-10-18T15:07:01.560,3.3422951,-76.530924,65.0584
65,M-I-PM-18OCT19-ABL,2019-10-18T15:07:02.050,3.3422951,-76.530924,65.6699
66,M-I-PM-18OCT19-ABL,2019-10-18T15:07:02.556,3.3422951,-76.530924,65.8162
67,M-I-PM-18OCT19-ABL,2019-10-18T15:07:03.065,3.3423218,-76.530908,65.9148
68,M-I-PM-18OCT19-ABL,2019-10-18T15:07:03.556,3.3423218,-76.530908,66.5158
69,M-I-PM-18OCT19-ABL,2019-10-18T15:07:04.065,3.3423319,-76.5309034,65.9605
70,M-I-PM-18OCT19-ABL,2019-10-18T15:07:04.570,3.3423319,-76.5309034,66.1991
71,M-I-PM-18OCT19-ABL,2019-10-18T15:07:05.050,3.342344,-76.5308977,66.7798
72,M-I-PM-18OCT19-ABL,2019-10-18T15:07:05.564,3.342344,-76.5308977,66.6964
73,M-I-PM-18OCT19-ABL,2019-10-18T15:07:06.050,3.3423564,-76.5308919,67.5043
74,M-I-PM-18OCT19-ABL,2019-10-18T15:07:06.560,3.3423564,-76.5308919,68.3223
75,M-I-PM-18OCT19-ABL,2019-10-18T15:07:07.066,3.3423564,-76.5308919,68.1225
76,M-I-PM-18OCT19-ABL,2019-10-18T15:07:07.556,3.3423564,-76.5308919,68.023
77,M-I-PM-18OCT19-ABL,2019-10-18T15:07:08.065,3.3423827,-76.5308788,67.6541
78,M-I-PM-18OCT19-ABL,2019-10-18T15:07:08.555,3.3423827,-76.5308788,67.9819
79,M-I-PM-18OCT19-ABL,2019-10-18T15:07:09.060,3.3423827,-76.5308788,66.3214
80,M-I-PM-18OCT19-ABL,2019-10-18T15:07:09.569,3.3423827,-76.5308788,67.1198
81,M-I-PM-18OCT19-ABL,2019-10-18T15:07:10.050,3.3423936,-76.530874,66.9885
82,M-I-PM-18OCT19-ABL,2019-10-18T15:07:10.560,3.3423936,-76.530874,73.5976
83,M-I-PM-18OCT19-ABL,2019-10-18T15:07:11.045,3.3423976,-76.5308726,73.779
84,M-I-PM-18OCT19-ABL,2019-10-18T15:07:11.555,3.3423976,-76.5308726,69.6575
85,M-I-PM-18OCT19-ABL,2019-10-18T15:07:12.066,3.3424089,-76.5308701,67.6397
86,M-I-PM-18OCT19-ABL,2019-10-18T15:07:12.555,3.3424089,-76.5308701,68.3812
87,M-I-PM-18OCT19-ABL,2019-10-18T15:07:13.065,3.3424089,-76.5308701,67.499
88,M-I-PM-18OCT19-ABL,2019-10-18T15:07:13.570,3.3424089,-76.5308701,71.2332
89,M-I-PM-18OCT19-ABL,2019-10-18T15:07:14.060,3.3424206,-76.5308695,68.7063
90,M-I-PM-18OCT19-ABL,2019-10-18T15:07:14.561,3.3424206,-76.5308695,68.5676
91,M-I-PM-18OCT19-ABL,2019-10-18T15:07:15.050,3.3424249,-76.5308707,67.852
92,M-I-PM-18OCT19-ABL,2019-10-18T15:07:15.556,3.3424249,-76.5308707,67.2032
93,M-I-PM-18OCT19-ABL,2019-10-18T15:07:16.066,3.3424273,-76.5308717,65.6315
94,M-I-PM-18OCT19-ABL,2019-10-18T15:07:16.556,3.3424273,-76.5308717,70.6698
