,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C,AirBeam2:001896100C6C
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1,M-I-AM-31OCT19-CLA,2019-10-31T07:39:05.631,3.3680807,-76.5297578,85.0,,,,
2,M-I-AM-31OCT19-CLA,2019-10-31T07:39:05.641,3.3680807,-76.5297578,,,,,53.0
3,M-I-AM-31OCT19-CLA,2019-10-31T07:39:05.644,3.3680807,-76.5297578,,16.0,,,
4,M-I-AM-31OCT19-CLA,2019-10-31T07:39:05.887,3.3680807,-76.5297578,,,23.0,17.0,
5,M-I-AM-31OCT19-CLA,2019-10-31T07:39:06.629,3.3680807,-76.5297578,85.0,,,,
6,M-I-AM-31OCT19-CLA,2019-10-31T07:39:06.637,3.3680807,-76.5297578,,,,,53.0
7,M-I-AM-31OCT19-CLA,2019-10-31T07:39:06.645,3.3680807,-76.5297578,,16.0,,,
8,M-I-AM-31OCT19-CLA,2019-10-31T07:39:06.887,3.3680569,-76.5297569,,,,18.0,
9,M-I-AM-31OCT19-CLA,2019-10-31T07:39:06.888,3.3680569,-76.5297569,,,23.0,,
10,M-I-AM-31OCT19-CLA,2019-10-31T07:39:07.630,3.3680569,-76.5297569,85.0,,,,
11,M-I-AM-31OCT19-CLA,2019-10-31T07:39:07.638,3.3680569,-76.5297569,,,,,53.0
12,M-I-AM-31OCT19-CLA,2019-10-31T07:39:07.645,3.3680569,-76.5297569,,16.0,,,
13,M-I-AM-31OCT19-CLA,2019-10-31T07:39:07.886,3.3680569,-76.5297569,,,,18.0,
14,M-I-AM-31OCT19-CLA,2019-10-31T07:39:07.888,3.3680569,-76.5297569,,,23.0,,
15,M-I-AM-31OCT19-CLA,2019-10-31T07:39:08.643,3.3680569,-76.5297569,85.0,,,,
16,M-I-AM-31OCT19-CLA,2019-10-31T07:39:08.880,3.3679947,-76.5297496,,,,,53.0
17,M-I-AM-31OCT19-CLA,2019-10-31T07:39:08.888,3.3679947,-76.5297496,,17.0,,,
18,M-I-AM-31OCT19-CLA,2019-10-31T07:39:08.889,3.3679947,-76.5297496,,,24.0,18.0,
19,M-I-AM-31OCT19-CLA,2019-10-31T07:39:09.633,3.3679947,-76.5297496,85.0,,,,
20,M-I-AM-31OCT19-CLA,2019-10-31T07:39:09.635,3.3679947,-76.5297496,,,,,53.0
21,M-I-AM-31OCT19-CLA,2019-10-31T07:39:09.648,3.3679947,-76.5297496,,17.0,,,
22,M-I-AM-31OCT19-CLA,2019-10-31T07:39:09.886,3.3679947,-76.5297496,,,24.0,19.0,
23,M-I-AM-31OCT19-CLA,2019-10-31T07:39:10.631,3.3679947,-76.5297496,85.0,,,,
24,M-I-AM-31OCT19-CLA,2019-10-31T07:39:10.634,3.3679947,-76.5297496,,,,,53.0
25,M-I-AM-31OCT19-CLA,2019-10-31T07:39:10.655,3.3679947,-76.5297496,,17.0,,,
