Sesion,Timestamp,Latitud,Longitud,PM2.5
M-O-PM-06NOV19-DMR,2019-11-06 19:13:29.618,3.3414789,-76.5282318,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:30.599,3.3414789,-76.5282318,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:31.579,3.3414811,-76.52822990000001,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:32.659,3.3414811,-76.52822990000001,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:33.661,3.3414888999999994,-76.52823190000001,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:34.642,3.3414910000000004,-76.5282363,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:35.658,3.3414937000000005,-76.5282387,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:36.628,3.3414968000000003,-76.528237,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:37.668,3.3414968000000003,-76.528237,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:38.643,3.3415023999999995,-76.52824129999999,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:39.605,3.3415027999999998,-76.5282452,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:40.656,3.3415023,-76.5282473,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:41.656,3.3415044000000003,-76.5282485,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:42.637,3.3415062999999994,-76.5282492,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:43.654,3.3415062999999994,-76.5282492,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:44.664,3.3415127,-76.5282505,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:45.602,3.3415154,-76.52825250000001,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:46.645,3.3415184,-76.5282566,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:47.631,3.3415184,-76.5282566,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:48.579,3.3415196000000003,-76.5282651,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:49.649,3.3415196000000003,-76.5282651,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:50.655,3.3415159,-76.5282704,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:51.662,3.3415159,-76.5282704,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:52.655,3.341514,-76.5282724,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:53.631,3.3415136,-76.5282728,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:54.593,3.3415135,-76.528273,14.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:55.648,3.3415135,-76.528273,14.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:56.641,3.3415133000000004,-76.5282732,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:57.645,3.3415133000000004,-76.5282732,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:58.642,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:13:59.650,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:00.644,3.3415133000000004,-76.5282733,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:01.609,3.3415133000000004,-76.5282733,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:02.639,3.3415133000000004,-76.5282733,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:03.647,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:04.627,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:05.655,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:06.635,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:07.642,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:08.601,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:09.616,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:10.649,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:11.600,3.3415133000000004,-76.5282733,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:12.655,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:13.618,3.3415133000000004,-76.5282733,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:14.630,3.3415133000000004,-76.5282733,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:15.657,3.3414968999999997,-76.5282607,14.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:16.617,3.3414968999999997,-76.5282607,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:17.627,3.3414699,-76.5282478,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:18.643,3.3414580000000003,-76.5282435,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:19.608,3.3414580000000003,-76.5282435,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:20.635,3.3414392,-76.5282394,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:21.630,3.3414392,-76.5282394,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:22.664,3.3414184000000002,-76.52824140000001,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:23.683,3.3414062999999996,-76.5282447,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:24.689,3.3413932,-76.5282502,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:25.626,3.3413932,-76.5282502,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:26.625,3.3413654000000004,-76.52825490000001,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:27.607,3.3413654000000004,-76.52825490000001,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:28.615,3.3413353999999997,-76.5282565,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:29.596,3.3413227,-76.5282547,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:30.643,3.3413072999999995,-76.5282497,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:31.625,3.3413072999999995,-76.5282497,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:32.653,3.3412751000000003,-76.5282343,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:33.653,3.3412622000000005,-76.52822590000001,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:34.647,3.341249,-76.5282215,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:35.605,3.341249,-76.5282215,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:36.620,3.3412242999999995,-76.5282308,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:37.632,3.3412242999999995,-76.5282308,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:38.621,3.3412026,-76.52822990000001,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:39.591,3.3411892,-76.5282314,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:40.613,3.3411730000000004,-76.52823740000001,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:41.598,3.3411559,-76.5282499,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:42.616,3.3411402999999997,-76.5282708,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:43.593,3.3411402999999997,-76.5282708,18.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:44.657,3.3411032999999994,-76.5283117,21.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:45.625,3.3410851000000004,-76.5283314,22.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:46.652,3.3410684999999996,-76.52835470000001,24.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:47.639,3.3410684999999996,-76.52835470000001,25.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:48.635,3.3410370000000005,-76.5283961,26.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:49.610,3.3410370000000005,-76.5283961,26.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:50.652,3.3410177000000005,-76.5284363,25.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:51.627,3.3410177000000005,-76.5284363,25.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:52.597,3.3410076,-76.5284818,25.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:53.650,3.3410076,-76.5284818,23.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:54.615,3.3410038,-76.5285189,23.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:55.644,3.3410038,-76.5285189,22.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:56.629,3.3410029000000003,-76.5285515,22.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:57.606,3.340996,-76.5285703,20.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:58.606,3.3409891000000003,-76.5285895,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:14:59.640,3.3409891000000003,-76.5285895,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:00.641,3.3409785000000003,-76.52863459999999,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:01.626,3.3409785000000003,-76.52863459999999,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:02.644,3.3409727999999994,-76.5286895,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:03.610,3.3409671000000003,-76.52871540000001,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:04.622,3.3409671000000003,-76.52871540000001,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:05.663,3.3409595000000003,-76.52877109999999,18.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:06.617,3.3409552000000002,-76.5287974,18.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:07.617,3.3409552000000002,-76.5287974,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:08.647,3.3409443999999997,-76.52885309999999,17.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:09.655,3.3409415,-76.52888309999999,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:10.634,3.3409391999999998,-76.5289144,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:11.647,3.3409391999999998,-76.5289144,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:12.640,3.3409332000000003,-76.52896590000002,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:13.648,3.3409332000000003,-76.52896590000002,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:14.640,3.3409332000000003,-76.52901390000001,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:15.617,3.340935,-76.5290368,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:16.643,3.3409379,-76.52905729999999,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:17.658,3.3409407999999994,-76.5290761,14.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:18.629,3.3409459000000004,-76.5290938,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:19.653,3.3409459000000004,-76.5290938,15.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:20.625,3.3409748999999995,-76.52911390000001,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:21.588,3.3409748999999995,-76.52911390000001,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:22.608,3.3410163,-76.52911590000001,16.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:23.585,3.341042,-76.52911490000001,18.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:24.602,3.3410708,-76.529116,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:25.652,3.3410708,-76.529116,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:26.662,3.3411241,-76.5291203,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:27.632,3.3411241,-76.5291203,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:28.643,3.3411815000000002,-76.5291219,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:29.616,3.3412057999999996,-76.5291189,19.0
M-O-PM-06NOV19-DMR,2019-11-06 19:15:30.636,3.3412332,-76.5291167,19.0
