Sesion,Timestamp,Latitud,Longitud,PM2.5
M-I-PM-05NOV19-CLA,2019-11-05 20:11:30.381,3.3418102999999997,-76.52922990000002,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:31.373,3.3418102999999997,-76.52922990000002,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:32.373,3.3418102999999997,-76.52922990000002,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:33.373,3.3418102999999997,-76.52922990000002,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:34.373,3.3418102999999997,-76.52922990000002,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:35.373,3.3418102999999997,-76.52922990000002,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:36.372,3.3418102999999997,-76.52922990000002,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:37.372,3.3418102999999997,-76.52922990000002,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:38.373,3.3418102999999997,-76.52922990000002,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:39.370,3.3418102999999997,-76.52922990000002,8.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:40.372,3.3418102999999997,-76.52922990000002,8.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:41.376,3.3418102999999997,-76.52922990000002,8.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:42.376,3.3418102999999997,-76.52922990000002,8.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:43.621,3.3428247000000004,-76.5297412,8.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:44.376,3.3428247000000004,-76.5297412,9.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:45.370,3.3428247000000004,-76.5297412,9.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:46.377,3.3428247000000004,-76.5297412,8.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:47.377,3.3428247000000004,-76.5297412,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:48.377,3.3428247000000004,-76.5297412,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:49.377,3.3428492999999997,-76.52977309999999,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:50.376,3.3428492999999997,-76.52977309999999,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:51.376,3.3428492999999997,-76.52977309999999,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:52.373,3.3428492999999997,-76.52977309999999,7.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:53.377,3.3428492999999997,-76.52977309999999,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:54.372,3.3428492999999997,-76.52977309999999,8.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:55.377,3.3428492999999997,-76.52977309999999,8.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:56.375,3.3428492999999997,-76.52977309999999,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:57.373,3.3428492999999997,-76.52977309999999,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:58.375,3.3428492999999997,-76.52977309999999,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:11:59.622,3.3427985000000002,-76.52982469999999,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:12:00.373,3.3427985000000002,-76.52982469999999,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:12:01.372,3.3427985000000002,-76.52982469999999,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:12:02.376,3.3427985000000002,-76.52982469999999,6.0
M-I-PM-05NOV19-CLA,2019-11-05 20:12:03.372,3.3427985000000002,-76.52982469999999,7.0
