Sesion,Timestamp,Latitud,Longitud,PM2.5
M-O-AM-05NOV19-DMR,2019-11-05 06:00:45.846,3.3658212,-76.5286262,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:46.872,3.3658161,-76.52862259999999,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:47.888,3.3658161,-76.52862259999999,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:48.883,3.3658214999999996,-76.52862409999999,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:49.944,3.3658214999999996,-76.52862409999999,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:50.841,3.3658284,-76.5286268,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:51.913,3.3658316,-76.52862940000001,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:52.886,3.3658287000000002,-76.5286353,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:53.847,3.3658287000000002,-76.5286353,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:54.877,3.3658303999999997,-76.5286381,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:55.904,3.3658453,-76.5286449,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:56.864,3.3658453,-76.5286449,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:57.895,3.365874,-76.52866709999999,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:58.927,3.3658829,-76.5286767,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:00:59.894,3.3658829,-76.5286767,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:00.857,3.3658945,-76.52869059999999,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:01.890,3.3658991,-76.5286946,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:02.869,3.3659074,-76.52869759999999,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:03.901,3.3659074,-76.52869759999999,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:04.855,3.3659247000000003,-76.5287077,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:05.922,3.3659345000000003,-76.5287157,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:06.845,3.3659345000000003,-76.5287157,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:07.901,3.3659551,-76.52873620000001,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:08.879,3.3659652,-76.5287453,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:09.893,3.3659652,-76.5287453,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:10.866,3.3659779999999997,-76.5287565,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:11.890,3.3659826,-76.5287594,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:12.866,3.3659826,-76.5287594,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:13.884,3.3659961000000003,-76.5287687,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:14.850,3.3659961000000003,-76.5287687,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:15.885,3.3660083,-76.5287782,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:16.858,3.3660137000000003,-76.5287869,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:17.886,3.3660137000000003,-76.5287869,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:18.908,3.3660247,-76.5287929,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:19.886,3.3660314,-76.5287929,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:20.838,3.3660407,-76.5287962,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:21.867,3.366052,-76.52880340000002,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:22.901,3.3660629,-76.5288058,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:23.866,3.366072,-76.528816,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:24.896,3.3660803999999995,-76.5288232,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:25.929,3.3660803999999995,-76.5288232,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:26.897,3.3660987999999996,-76.52885450000001,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:27.865,3.3660987999999996,-76.52885450000001,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:28.892,3.3661260000000004,-76.5288692,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:29.855,3.3661333,-76.52888440000001,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:30.884,3.3661394999999996,-76.52890140000001,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:31.915,3.3661506,-76.5289202,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:32.879,3.3661506,-76.5289202,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:33.855,3.3661805,-76.5289626,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:34.880,3.3661947999999997,-76.5289807,11.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:35.893,3.3662035000000006,-76.5289949,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:36.875,3.3662035000000006,-76.5289949,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:37.836,3.3662193999999994,-76.529031,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:38.883,3.3662193999999994,-76.529031,12.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:39.896,3.3662316,-76.5290684,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:40.917,3.3662396,-76.5290831,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:41.905,3.3662396,-76.5290831,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:42.899,3.3662562000000005,-76.52910440000001,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:43.928,3.3662562000000005,-76.52910440000001,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:44.891,3.36626,-76.529131,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:45.910,3.3662571000000003,-76.52914609999999,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:46.917,3.3662568,-76.5291613,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:47.919,3.3662592000000005,-76.52917149999999,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:48.898,3.3662592000000005,-76.52917149999999,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:49.916,3.3662615,-76.529193,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:50.899,3.3662615,-76.529193,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:51.890,3.366272,-76.5292083,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:52.923,3.3662754,-76.5292166,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:53.901,3.3662834999999998,-76.5292188,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:54.917,3.3662886,-76.52922480000001,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:55.919,3.3662886,-76.52922480000001,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:56.881,3.3662959999999997,-76.52924399999999,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:57.912,3.3662962,-76.52925440000001,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:58.923,3.3662959000000003,-76.5292623,15.0
M-O-AM-05NOV19-DMR,2019-11-05 06:01:59.895,3.3662954,-76.5292715,15.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:00.899,3.3662927000000002,-76.5292801,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:01.899,3.3662940999999997,-76.52928730000001,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:02.923,3.3662940999999997,-76.52928730000001,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:03.891,3.3662992,-76.52930500000001,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:04.923,3.3663053,-76.5293208,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:05.925,3.3663098,-76.529332,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:06.908,3.3663135000000004,-76.5293385,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:07.912,3.3663206,-76.52934570000001,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:08.892,3.3663206,-76.52934570000001,14.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:09.902,3.3663352,-76.5293566,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:10.885,3.3663404999999997,-76.52936059999999,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:11.893,3.3663441,-76.52936640000001,13.0
M-O-AM-05NOV19-DMR,2019-11-05 06:02:12.917,3.3663447,-76.52937659999999,14.0
