Sesion,Timestamp,Latitud,Longitud,PM2.5
M-I-PM-07NOV19-ABL,2019-11-07 16:08:10.033,3.343348,-76.53054770000001,9.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:11.051,3.3433523000000003,-76.53057009999999,9.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:12.004,3.3433644,-76.5305973,9.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:13.044,3.3433644,-76.5305973,9.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:14.067,3.343375,-76.5306038,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:15.030,3.3433801,-76.5306136,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:16.088,3.3434254,-76.5306693,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:17.059,3.3434254,-76.5306693,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:18.066,3.3435193999999995,-76.53074409999999,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:19.038,3.3435619,-76.5307652,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:20.050,3.3436149,-76.5307782,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:21.055,3.3436831,-76.5307791,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:22.071,3.3436831,-76.5307791,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:23.055,3.3438517999999995,-76.5307907,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:24.171,3.3438517999999995,-76.5307907,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:25.077,3.3440571000000006,-76.5307816,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:26.066,3.3440571000000006,-76.5307816,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:27.067,3.3442800000000004,-76.5307662,10.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:28.126,3.3442800000000004,-76.5307662,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:29.040,3.3445247000000005,-76.5307442,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:30.073,3.3446527,-76.53073409999999,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:31.076,3.3447836000000004,-76.53072519999999,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:32.148,3.3447836000000004,-76.53072519999999,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:33.077,3.3450480000000002,-76.5307085,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:34.035,3.3450480000000002,-76.5307085,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:35.057,3.3453187000000004,-76.5306933,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:36.025,3.3454614,-76.5306839,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:37.022,3.3454614,-76.5306839,11.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:38.051,3.3457524,-76.53066290000001,12.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:39.030,3.3459019999999997,-76.53065129999999,12.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:40.100,3.3459019999999997,-76.53065129999999,12.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:41.050,3.3462028,-76.5306286,12.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:42.041,3.3462028,-76.5306286,12.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:43.014,3.3465074999999995,-76.53061340000001,12.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:44.162,3.3465074999999995,-76.53061340000001,12.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:45.075,3.3468032999999995,-76.5305923,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:46.081,3.3468032999999995,-76.5305923,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:47.066,3.3470869,-76.5305719,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:48.081,3.3470869,-76.5305719,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:49.073,3.3473114,-76.5305472,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:50.057,3.3474019,-76.5305237,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:51.057,3.3474019,-76.5305237,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:51.985,3.3476083,-76.5304974,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:53.038,3.3477324,-76.5304878,13.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:54.048,3.3478614999999996,-76.5304791,14.0
M-I-PM-07NOV19-ABL,2019-11-07 16:08:55.075,3.3478614999999996,-76.5304791,14.0
